2014-07-28  10:04:20,-2,0,147,467
2014-07-28  10:04:21,0,0,146,514
2014-07-28  10:04:22,0,0,149,468
2014-07-28  10:04:23,0,0,149,515
2014-07-28  10:04:24,-1,0,147,439
2014-07-28  10:04:25,1,0,150,473
2014-07-28  10:04:26,1,0,148,486
2014-07-28  10:04:27,0,0,147,476
2014-07-28  10:04:28,0,0,144,510
2014-07-28  10:04:29,-1,0,147,474
2014-07-28  10:04:30,0,0,145,495
2014-07-28  10:04:31,0,0,145,488
2014-07-28  10:04:32,0,0,145,508
2014-07-28  10:04:33,0,0,143,556
2014-07-28  10:04:34,0,0,148,466
2014-07-28  10:04:35,0,0,147,485
2014-07-28  10:04:36,0,0,145,481
2014-07-28  10:04:37,0,0,146,470
2014-07-28  10:04:38,0,0,146,506
2014-07-28  10:04:39,-1,0,148,498
2014-07-28  10:04:40,0,0,149,480
2014-07-28  10:04:41,1,0,151,458
2014-07-28  10:04:42,0,0,147,462
2014-07-28  10:04:43,-1,0,146,481
2014-07-28  10:04:44,0,0,149,472
2014-07-28  10:04:45,0,0,146,505
2014-07-28  10:04:46,0,0,147,493
2014-07-28  10:04:47,0,0,150,446
2014-07-28  10:04:48,0,0,146,487
2014-07-28  10:04:49,0,0,147,494
2014-07-28  10:04:50,0,0,145,507
2014-07-28  10:04:51,0,0,148,473
2014-07-28  10:04:52,-2,0,147,441
2014-07-28  10:04:53,-2,0,147,466
2014-07-28  10:04:54,0,0,148,476
2014-07-28  10:04:55,0,0,147,524
2014-07-28  10:04:56,-1,0,149,469
2014-07-28  10:04:57,-2,0,149,430
2014-07-28  10:04:59,-1,0,148,482
2014-07-28  10:05:00,-1,0,146,439
2014-07-28  10:05:01,-1,0,149,499
2014-07-28  10:05:02,0,0,149,462
2014-07-28  10:05:03,0,0,148,496
2014-07-28  10:05:04,0,0,149,468
2014-07-28  10:05:05,0,0,148,525
2014-07-28  10:05:06,0,0,147,460
2014-07-28  10:05:07,-1,0,150,446
2014-07-28  10:05:08,-2,0,147,463
2014-07-28  10:05:09,0,0,147,526
2014-07-28  10:05:10,0,0,147,458
2014-07-28  10:05:11,0,0,147,475
2014-07-28  10:05:12,-1,0,145,470
2014-07-28  10:05:13,0,0,146,520
2014-07-28  10:05:14,0,0,145,507
2014-07-28  10:05:15,-2,0,146,471
2014-07-28  10:05:16,-1,0,146,478
2014-07-28  10:05:17,0,0,145,521
2014-07-28  10:05:18,1,0,145,465
2014-07-28  10:05:19,-1,0,145,523
2014-07-28  10:05:20,-1,0,147,470
2014-07-28  10:05:21,1,0,145,507
2014-07-28  10:05:22,0,0,145,502
2014-07-28  10:05:23,-1,0,144,475
2014-07-28  10:05:24,1,0,143,502
2014-07-28  10:05:25,0,0,143,497
